estaca;area;esfuerzo;size;distancia;mata;cueva;ano;mes ;dia;semana;cant_obs
37;43,9658;1;7;17;7;0;2019;;;;
37;43,9658;1;18;18;14;4;2019;;;;
37;43,9658;1;19;19;17;2;2019;;;;
37;43,9658;1;34;20;28;6;2019;;;;
38;43,9658;1;3;3;3;0;2019;;;;
38;43,9658;1;11;4;11;0;2019;;;;
38;43,9658;1;8;5;8;0;2019;;;;
38;43,9658;1;9;6;9;0;2019;;;;
38;43,9658;1;6;7;6;0;2019;;;;
38;43,9658;1;5;8;5;0;2019;;;;
38;43,9658;1;3;9;3;0;2019;;;;
38;43,9658;1;23;10;23;0;2019;;;;
38;43,9658;1;17;11;17;0;2019;;;;
38;43,9658;1;17;12;17;0;2019;;;;
38;43,9658;1;15;13;15;0;2019;;;;
38;43,9658;1;14;14;14;0;2019;;;;
38;43,9658;1;10;15;10;0;2019;;;;
38;43,9658;1;6;16;6;0;2019;;;;
38;43,9658;1;11;17;11;0;2019;;;;
38;43,9658;1;16;18;16;0;2019;;;;
38;43,9658;1;13;19;13;0;2019;;;;
38;43,9658;1;11;20;11;0;2019;;;;
39;43,9658;1;1;3;1;0;2019;;;;
39;43,9658;1;1;4;1;0;2019;;;;
39;43,9658;1;1;8;1;0;2019;;;;
39;43,9658;1;1;9;1;0;2019;;;;
39;43,9658;1;15;10;15;0;2019;;;;
39;43,9658;1;14;11;13;1;2019;;;;
39;43,9658;1;16;12;16;0;2019;;;;
39;43,9658;1;19;13;19;0;2019;;;;
39;43,9658;1;21;14;21;0;2019;;;;
39;43,9658;1;22;15;22;0;2019;;;;
39;43,9658;1;21;16;21;0;2019;;;;
39;43,9658;1;23;17;22;1;2019;;;;
39;43,9658;1;29;18;29;0;2019;;;;
39;43,9658;1;21;19;20;1;2019;;;;
39;43,9658;1;27;20;26;1;2019;;;;
40;43,9658;1;1;2;1;0;2019;;;;
40;43,9658;1;4;3;4;0;2019;;;;
40;43,9658;1;2;4;2;0;2019;;;;
40;43,9658;1;2;5;2;0;2019;;;;
40;43,9658;1;2;7;2;0;2019;;;;
40;43,9658;1;2;8;2;0;2019;;;;
40;43,9658;1;9;9;9;0;2019;;;;
40;43,9658;1;7;10;7;0;2019;;;;
40;43,9658;1;14;11;14;0;2019;;;;
40;43,9658;1;10;12;10;0;2019;;;;
40;43,9658;1;13;13;13;0;2019;;;;
40;43,9658;1;18;14;18;0;2019;;;;
40;43,9658;1;7;15;7;0;2019;;;;
40;43,9658;1;7;16;7;0;2019;;;;
40;43,9658;1;11;17;11;0;2019;;;;
40;43,9658;1;13;18;13;0;2019;;;;
40;43,9658;1;13;19;13;0;2019;;;;
40;43,9658;1;31;20;31;0;2019;;;;
41;43,9658;1;3;15;3;0;2019;;;;
41;43,9658;1;2;16;2;0;2019;;;;
41;43,9658;1;2;17;2;0;2019;;;;
41;43,9658;1;2;18;2;0;2019;;;;
41;43,9658;1;3;19;3;0;2019;;;;
41;43,9658;1;2;20;2;0;2019;;;;
42;43,9658;1;0;21;0;0;2019;;;;
43;43,9658;1;1;7;1;0;2019;;;;
43;43,9658;1;4;8;4;0;2019;;;;
43;43,9658;1;5;9;5;0;2019;;;;
43;43,9658;1;4;10;4;0;2019;;;;
43;43,9658;1;3;11;3;0;2019;;;;
43;43,9658;1;5;12;5;0;2019;;;;
43;43,9658;1;7;13;7;0;2019;;;;
43;43,9658;1;11;14;11;0;2019;;;;
43;43,9658;1;10;15;10;0;2019;;;;
43;43,9658;1;5;16;5;0;2019;;;;
43;43,9658;1;4;17;4;0;2019;;;;
43;43,9658;1;4;18;4;0;2019;;;;
43;43,9658;1;4;19;4;0;2019;;;;
44;43,9658;1;5;4;4;1;2019;;;;
44;43,9658;1;14;5;14;0;2019;;;;
44;43,9658;1;12;6;12;0;2019;;;;
44;43,9658;1;20;7;20;0;2019;;;;
44;43,9658;1;32;8;32;0;2019;;;;
44;43,9658;1;17;9;17;0;2019;;;;
44;43,9658;1;11;10;11;0;2019;;;;
44;43,9658;1;21;11;21;0;2019;;;;
44;43,9658;1;12;12;12;0;2019;;;;
44;43,9658;1;8;13;8;0;2019;;;;
44;43,9658;1;12;14;12;0;2019;;;;
44;43,9658;1;12;15;12;0;2019;;;;
44;43,9658;1;18;16;18;0;2019;;;;
44;43,9658;1;26;17;26;0;2019;;;;
44;43,9658;1;38;18;38;0;2019;;;;
44;43,9658;1;31;19;31;0;2019;;;;
44;43,9658;1;24;20;24;0;2019;;;;
1;35,2006;1;0;21;0;0;2021;11;3;1;9
2;35,2006;1;1;2;0;1;2021;11;4;1;3
2;35,2006;1;4;3;0;4;2021;11;4;1;3
2;35,2006;1;7;4;0;7;2021;11;4;1;3
2;35,2006;1;5;5;1;4;2021;11;4;1;3
2;35,2006;1;13;6;6;7;2021;11;4;1;6
2;35,2006;1;12;7;5;7;2021;11;4;1;3
2;35,2006;1;16;8;5;11;2021;11;4;1;2
2;35,2006;1;9;9;3;6;2021;11;3;1;0
2;35,2006;1;11;10;5;6;2021;11;4;1;3
2;35,2006;1;6;11;5;1;2021;11;4;1;3
2;35,2006;1;4;12;0;4;2021;11;4;1;3
2;35,2006;1;1;13;0;1;2021;11;4;1;3
2;35,2006;1;1;14;0;1;2021;11;4;1;3
2;35,2006;1;8;16;4;4;2021;11;4;1;3
2;35,2006;1;17;17;10;7;2021;11;4;1;3
2;35,2006;1;12;18;5;7;2021;11;4;1;3
2;35,2006;1;16;19;9;7;2021;11;4;1;3
2;35,2006;1;19;20;8;11;2021;11;4;1;3
3;35,2006;1;2;2;0;2;2021;11;4;1;3
3;35,2006;1;3;3;0;3;2021;11;4;1;6
3;35,2006;1;5;4;0;5;2021;11;4;1;3
3;35,2006;1;2;5;0;2;2021;11;4;1;3
3;35,2006;1;12;6;6;6;2021;11;4;1;3
3;35,2006;1;5;7;3;2;2021;11;4;1;2
3;35,2006;1;10;8;1;9;2021;11;4;1;1
3;35,2006;1;15;9;7;8;2021;11;3;1;1
3;35,2006;1;17;10;7;10;2021;11;3;1;2
3;35,2006;1;22;11;16;6;2021;11;4;1;3
3;35,2006;1;19;12;12;7;2021;11;4;1;3
3;35,2006;1;12;13;7;5;2021;11;4;1;3
3;35,2006;1;11;14;7;4;2021;11;4;1;3
3;35,2006;1;11;15;7;4;2021;11;4;1;3
3;35,2006;1;12;16;6;6;2021;11;4;1;3
3;35,2006;1;13;17;7;6;2021;11;4;1;3
3;35,2006;1;11;18;3;8;2021;11;4;1;3
3;35,2006;1;12;19;6;6;2021;11;4;1;3
3;35,2006;1;18;20;15;3;2021;11;4;1;3
4;35,2006;1;1;2;1;0;2021;11;4;1;3
4;35,2006;1;1;3;0;1;2021;11;4;1;3
4;35,2006;1;3;4;1;2;2021;11;4;1;6
4;35,2006;1;2;5;1;1;2021;11;4;1;2
4;35,2006;1;3;6;1;2;2021;11;4;1;3
4;35,2006;1;5;7;2;3;2021;11;4;1;3
4;35,2006;1;4;8;0;4;2021;11;4;1;2
4;35,2006;1;3;9;0;3;2021;11;4;1;1
4;35,2006;1;6;10;1;5;2021;11;3;1;2
4;35,2006;1;6;11;1;5;2021;11;3;1;3
4;35,2006;1;6;12;3;3;2021;11;3;1;1
4;35,2006;1;9;13;3;6;2021;11;3;1;0
4;35,2006;1;4;14;2;2;2021;11;3;1;0
4;35,2006;1;9;15;1;8;2021;11;3;1;2
4;35,2006;1;4;16;3;1;2021;11;3;1;3
4;35,2006;1;4;17;3;1;2021;11;3;1;2
4;35,2006;1;5;18;2;3;2021;11;4;1;3
4;35,2006;1;7;19;4;3;2021;11;4;1;3
4;35,2006;1;13;20;1;12;2021;11;4;1;3
5;35,2006;1;1;3;1;0;2021;11;4;1;3
5;35,2006;1;3;4;1;2;2021;11;4;1;3
5;35,2006;1;2;6;0;2;2021;11;4;1;3
5;35,2006;1;1;7;1;0;2021;11;4;1;3
5;35,2006;1;3;8;3;0;2021;11;4;1;3
5;35,2006;1;2;9;1;1;2021;11;4;1;3
5;35,2006;1;4;10;1;3;2021;11;4;1;3
5;35,2006;1;3;11;3;0;2021;11;4;1;6
5;35,2006;1;2;12;1;1;2021;11;4;1;2
5;35,2006;1;1;13;0;1;2021;11;4;1;3
5;35,2006;1;9;14;4;5;2021;11;4;1;3
5;35,2006;1;12;15;10;2;2021;11;4;1;2
5;35,2006;1;8;16;4;4;2021;11;4;1;2
5;35,2006;1;16;17;13;3;2021;11;4;1;1
5;35,2006;1;12;18;12;0;2021;11;3;1;1
5;35,2006;1;10;19;10;0;2021;11;4;1;3
5;35,2006;1;7;20;7;0;2021;11;3;1;2
6;35,2006;1;3;2;3;0;2021;11;3;1;1
6;35,2006;1;2;3;2;0;2021;11;3;1;0
6;35,2006;1;6;5;6;0;2021;11;3;1;0
6;35,2006;1;6;6;6;0;2021;11;3;1;2
6;35,2006;1;6;7;6;0;2021;11;3;1;3
6;35,2006;1;8;8;7;1;2021;11;3;1;1
6;35,2006;1;7;9;4;3;2021;11;3;1;2
6;35,2006;1;9;10;8;1;2021;11;4;1;3
6;35,2006;1;8;11;8;0;2021;11;4;1;3
6;35,2006;1;12;12;6;6;2021;11;4;1;3
6;35,2006;1;4;13;2;2;2021;11;4;1;3
6;35,2006;1;15;14;12;3;2021;11;4;1;3
6;35,2006;1;5;15;3;2;2021;11;4;1;3
6;35,2006;1;4;16;2;2;2021;11;4;1;3
6;35,2006;1;9;17;7;2;2021;11;4;1;3
6;35,2006;1;5;18;2;3;2021;11;4;1;3
6;35,2006;1;12;19;8;4;2021;11;4;1;3
6;35,2006;1;8;20;4;4;2021;11;4;1;3
7;35,2006;1;6;1;6;0;2021;11;4;1;3
7;35,2006;1;3;2;2;1;2021;11;4;1;3
7;35,2006;1;15;3;14;1;2021;11;4;1;6
7;35,2006;1;9;4;9;0;2021;11;4;1;3
7;35,2006;1;13;5;10;3;2021;11;4;1;3
7;35,2006;1;15;6;11;4;2021;11;4;1;2
7;35,2006;1;10;7;9;1;2021;11;4;1;2
7;35,2006;1;14;8;14;0;2021;11;4;1;3
7;35,2006;1;16;9;13;3;2021;11;4;1;3
7;35,2006;1;13;10;10;3;2021;11;4;1;2
7;35,2006;1;14;11;7;7;2021;11;4;1;2
7;35,2006;1;9;12;6;3;2021;11;3;1;1
7;35,2006;1;8;13;5;3;2021;11;4;1;3
7;35,2006;1;13;14;12;1;2021;11;3;1;2
7;35,2006;1;16;15;12;4;2021;11;3;1;3
7;35,2006;1;14;16;10;4;2021;11;3;1;3
7;35,2006;1;13;17;13;0;2021;11;3;1;1
7;35,2006;1;11;18;8;3;2021;11;3;1;1
7;35,2006;1;12;19;10;2;2021;11;3;1;0
7;35,2006;1;26;20;18;8;2021;11;3;1;0
8;35,2006;1;3;5;0;3;2021;11;3;1;2
8;35,2006;1;1;7;0;1;2021;11;3;1;3
8;35,2006;1;3;9;0;3;2021;11;3;1;2
8;35,2006;1;5;10;0;5;2021;11;3;1;1
8;35,2006;1;2;11;0;2;2021;11;3;1;4
8;35,2006;1;6;12;0;6;2021;11;3;1;2
8;35,2006;1;2;13;1;1;2021;11;4;1;3
8;35,2006;1;4;14;0;4;2021;11;4;1;3
8;35,2006;1;2;15;0;2;2021;11;4;1;3
8;35,2006;1;5;16;2;3;2021;11;4;1;3
8;35,2006;1;9;17;2;7;2021;11;4;1;3
8;35,2006;1;20;18;7;13;2021;11;4;1;3
8;35,2006;1;17;19;5;12;2021;11;4;1;3
8;35,2006;1;30;20;17;13;2021;11;4;1;3
9;35,2006;1;2;2;2;0;2021;11;4;1;3
9;35,2006;1;2;3;2;0;2021;11;4;1;3
9;35,2006;1;5;4;3;2;2021;11;4;1;3
9;35,2006;1;7;5;6;1;2021;11;4;1;3
9;35,2006;1;1;6;1;0;2021;11;4;1;3
9;35,2006;1;1;7;1;0;2021;11;4;1;3
9;35,2006;1;1;8;0;1;2021;11;4;1;6
9;35,2006;1;3;9;3;0;2021;11;4;1;3
9;35,2006;1;3;10;3;0;2021;11;4;1;3
9;35,2006;1;2;11;2;0;2021;11;4;1;2
9;35,2006;1;1;12;1;0;2021;11;4;1;2
9;35,2006;1;6;13;6;0;2021;11;4;1;3
9;35,2006;1;6;14;5;1;2021;11;4;1;3
9;35,2006;1;2;15;2;0;2021;11;4;1;2
9;35,2006;1;5;16;5;0;2021;11;4;1;2
9;35,2006;1;6;17;5;1;2021;11;3;1;1
9;35,2006;1;6;18;6;0;2021;11;4;1;3
9;35,2006;1;8;19;6;2;2021;11;3;1;2
9;35,2006;1;2;20;1;1;2021;11;3;1;3
10;35,2006;1;1;1;0;1;2021;11;3;1;3
10;35,2006;1;1;2;0;1;2021;11;3;1;1
10;35,2006;1;1;3;1;0;2021;11;3;1;1
10;35,2006;1;6;4;6;0;2021;11;3;1;0
10;35,2006;1;5;5;4;1;2021;11;3;1;0
10;35,2006;1;5;6;5;0;2021;11;3;1;2
10;35,2006;1;8;7;6;2;2021;11;3;1;3
10;35,2006;1;3;8;2;1;2021;11;3;1;2
10;35,2006;1;4;9;2;2;2021;11;3;1;1
10;35,2006;1;9;10;6;3;2021;11;3;1;2
10;35,2006;1;8;11;4;4;2021;11;4;1;3
10;35,2006;1;4;12;0;4;2021;11;4;1;3
10;35,2006;1;4;13;3;1;2021;11;4;1;3
10;35,2006;1;4;14;2;2;2021;11;4;1;3
10;35,2006;1;4;15;1;3;2021;11;4;1;3
10;35,2006;1;4;16;3;1;2021;11;4;1;3
10;35,2006;1;8;17;5;3;2021;11;4;1;3
10;35,2006;1;7;18;6;1;2021;11;4;1;3
10;35,2006;1;9;19;5;4;2021;11;4;1;3
10;35,2006;1;15;20;15;0;2021;11;4;1;3
11;35,2006;1;1;2;0;1;2021;11;4;1;3
11;35,2006;1;6;3;2;4;2021;11;4;1;3
11;35,2006;1;4;4;2;2;2021;11;4;1;3
11;35,2006;1;8;5;5;3;2021;11;4;1;3
11;35,2006;1;6;6;4;2;2021;11;4;1;3
11;35,2006;1;4;7;2;2;2021;11;4;1;6
11;35,2006;1;5;8;1;4;2021;11;4;1;3
11;35,2006;1;13;9;7;6;2021;11;4;1;3
11;35,2006;1;9;10;3;6;2021;11;4;1;2
11;35,2006;1;11;11;4;7;2021;11;4;1;2
11;35,2006;1;5;12;2;3;2021;11;4;1;3
11;35,2006;1;6;13;4;2;2021;11;4;1;3
11;35,2006;1;1;14;0;1;2021;11;4;1;2
11;35,2006;1;6;15;2;4;2021;11;4;1;2
11;35,2006;1;3;16;2;1;2021;11;4;1;1
11;35,2006;1;2;17;0;2;2021;11;3;1;1
11;35,2006;1;6;18;1;5;2021;11;4;1;3
11;35,2006;1;9;19;3;6;2021;11;3;1;2
11;35,2006;1;7;20;1;6;2021;11;3;1;3
12;35,2006;1;3;1;3;0;2021;11;3;1;3
12;35,2006;1;5;2;5;0;2021;11;3;1;1
12;35,2006;1;6;3;5;1;2021;11;3;1;1
12;35,2006;1;8;4;8;0;2021;11;3;1;1
12;35,2006;1;9;5;9;0;2021;11;3;1;0
12;35,2006;1;4;6;4;0;2021;11;3;1;0
12;35,2006;1;7;7;7;0;2021;11;3;1;2
12;35,2006;1;7;8;7;0;2021;11;3;1;3
12;35,2006;1;5;9;4;1;2021;11;3;1;2
12;35,2006;1;3;10;3;0;2021;11;3;1;1
12;35,2006;1;11;11;9;2;2021;11;3;1;2
12;35,2006;1;10;12;10;0;2021;11;4;1;3
12;35,2006;1;9;13;6;3;2021;11;4;1;3
12;35,2006;1;8;14;7;1;2021;11;4;1;3
12;35,2006;1;11;15;10;1;2021;11;4;1;3
12;35,2006;1;15;16;12;3;2021;11;4;1;3
12;35,2006;1;14;17;11;3;2021;11;4;1;3
12;35,2006;1;14;18;9;5;2021;11;4;1;3
12;35,2006;1;5;19;4;1;2021;11;4;1;3
12;35,2006;1;6;20;4;2;2021;11;4;1;3
13;35,2006;1;3;1;0;3;2021;11;4;1;3
13;35,2006;1;1;2;0;1;2021;11;4;1;3
13;35,2006;1;6;3;0;6;2021;11;4;1;3
13;35,2006;1;7;5;0;7;2021;11;4;1;3
13;35,2006;1;5;6;0;5;2021;11;4;1;3
13;35,2006;1;5;7;0;5;2021;11;4;1;6
13;35,2006;1;8;8;0;8;2021;11;4;1;3
13;35,2006;1;11;9;0;11;2021;11;4;1;3
13;35,2006;1;9;10;0;9;2021;11;4;1;2
13;35,2006;1;11;11;0;11;2021;11;4;1;3
13;35,2006;1;8;12;0;8;2021;11;4;1;3
13;35,2006;1;12;13;2;10;2021;11;4;1;2
13;35,2006;1;11;14;0;11;2021;11;4;1;2
13;35,2006;1;4;15;0;4;2021;11;4;1;1
13;35,2006;1;11;16;0;11;2021;11;3;1;1
13;35,2006;1;11;17;0;11;2021;11;4;1;3
13;35,2006;1;4;18;0;4;2021;11;3;1;2
13;35,2006;1;10;19;0;10;2021;11;3;1;3
13;35,2006;1;14;20;0;14;2021;11;3;1;3
14;35,2006;1;3;5;1;2;2021;11;3;1;3
14;35,2006;1;4;6;1;3;2021;11;3;1;1
14;35,2006;1;11;7;11;0;2021;11;3;1;1
14;35,2006;1;21;8;18;3;2021;11;3;1;1
14;35,2006;1;22;9;19;3;2021;11;3;1;0
14;35,2006;1;19;10;15;4;2021;11;3;1;0
14;35,2006;1;11;11;11;0;2021;11;3;1;2
14;35,2006;1;16;12;13;3;2021;11;3;1;3
14;35,2006;1;21;13;18;3;2021;11;3;1;2
14;35,2006;1;14;14;11;3;2021;11;3;1;1
14;35,2006;1;10;15;10;0;2021;11;3;1;2
14;35,2006;1;17;16;16;1;2021;11;4;1;3
14;35,2006;1;11;17;8;3;2021;11;4;1;3
14;35,2006;1;22;18;20;2;2021;11;4;1;3
14;35,2006;1;21;19;19;2;2021;11;4;1;3
14;35,2006;1;14;20;14;0;2021;11;4;1;3
15;35,2006;1;2;2;0;2;2021;11;4;1;3
15;35,2006;1;2;3;0;2;2021;11;4;1;3
15;35,2006;1;4;4;0;4;2021;11;4;1;3
15;35,2006;1;6;5;2;4;2021;11;4;1;3
15;35,2006;1;8;6;2;6;2021;11;4;1;3
15;35,2006;1;9;7;2;7;2021;11;4;1;3
15;35,2006;1;9;8;4;5;2021;11;4;1;3
15;35,2006;1;13;9;7;6;2021;11;4;1;3
15;35,2006;1;12;10;5;7;2021;11;4;1;3
15;35,2006;1;8;11;2;6;2021;11;4;1;3
15;35,2006;1;15;12;6;9;2021;11;4;1;6
15;35,2006;1;11;13;4;7;2021;11;4;1;3
15;35,2006;1;14;14;2;12;2021;11;4;1;3
15;35,2006;1;8;15;3;5;2021;11;4;1;2
15;35,2006;1;13;16;6;7;2021;11;4;1;2
15;35,2006;1;15;17;5;10;2021;11;4;1;3
15;35,2006;1;21;18;9;12;2021;11;4;1;3
15;35,2006;1;22;19;12;10;2021;11;4;1;2
15;35,2006;1;26;20;20;6;2021;11;4;1;2
16;35,2006;1;2;1;0;2;2021;11;4;1;1
16;35,2006;1;1;2;0;1;2021;11;3;1;1
16;35,2006;1;2;3;0;2;2021;11;4;1;3
16;35,2006;1;4;4;0;4;2021;11;3;1;2
16;35,2006;1;2;5;0;2;2021;11;3;1;3
16;35,2006;1;14;6;0;14;2021;11;3;1;3
16;35,2006;1;6;7;0;6;2021;11;3;1;3
16;35,2006;1;8;8;2;6;2021;11;3;1;1
16;35,2006;1;14;9;1;13;2021;11;3;1;1
16;35,2006;1;15;10;1;14;2021;11;3;1;1
16;35,2006;1;7;11;1;6;2021;11;3;1;0
16;35,2006;1;12;12;1;11;2021;11;3;1;0
16;35,2006;1;5;13;0;5;2021;11;3;1;2
16;35,2006;1;14;14;2;12;2021;11;3;1;3
16;35,2006;1;14;15;4;10;2021;11;3;1;2
16;35,2006;1;14;16;4;10;2021;11;3;1;1
16;35,2006;1;9;17;1;8;2021;11;3;1;2
16;35,2006;1;7;18;1;6;2021;11;4;1;3
16;35,2006;1;6;19;0;6;2021;11;4;1;3
16;35,2006;1;9;20;0;9;2021;11;4;1;3
17;35,2006;1;1;5;0;1;2021;11;4;1;3
17;35,2006;1;14;6;12;2;2021;11;4;1;3
17;35,2006;1;14;7;9;5;2021;11;4;1;3
17;35,2006;1;12;8;10;2;2021;11;4;1;3
17;35,2006;1;4;9;2;2;2021;11;4;1;3
17;35,2006;1;11;10;7;4;2021;11;4;1;3
17;35,2006;1;20;11;14;6;2021;11;4;1;3
17;35,2006;1;14;12;12;2;2021;11;4;1;3
17;35,2006;1;17;13;11;6;2021;11;4;1;3
17;35,2006;1;20;14;14;6;2021;11;4;1;3
17;35,2006;1;29;15;20;9;2021;11;4;1;3
17;35,2006;1;41;16;31;10;2021;11;4;1;3
17;35,2006;1;37;17;30;7;2021;11;4;1;6
17;35,2006;1;33;18;25;8;2021;11;4;1;3
17;35,2006;1;17;19;11;6;2021;11;4;1;3
17;35,2006;1;18;20;13;5;2021;11;4;1;2
18;35,2006;1;5;1;5;0;2021;11;4;1;3
18;35,2006;1;4;2;4;0;2021;11;4;1;3
18;35,2006;1;2;5;2;0;2021;11;4;1;2
18;35,2006;1;2;6;2;0;2021;11;4;1;2
18;35,2006;1;11;7;11;0;2021;11;4;1;1
18;35,2006;1;11;8;11;0;2021;11;3;1;1
18;35,2006;1;14;9;14;0;2021;11;4;1;3
18;35,2006;1;20;10;20;0;2021;11;3;1;2
18;35,2006;1;11;11;8;3;2021;11;3;1;3
18;35,2006;1;12;12;11;1;2021;11;3;1;3
18;35,2006;1;16;13;15;1;2021;11;3;1;3
18;35,2006;1;11;14;10;1;2021;11;3;1;1
18;35,2006;1;16;15;16;0;2021;11;3;1;1
18;35,2006;1;26;16;22;4;2021;11;3;1;1
18;35,2006;1;21;17;21;0;2021;11;3;1;0
18;35,2006;1;12;18;9;3;2021;11;3;1;0
18;35,2006;1;14;19;12;2;2021;11;3;1;2
18;35,2006;1;13;20;11;2;2021;11;3;1;3
19;35,2006;1;1;3;1;0;2021;11;3;1;2
19;35,2006;1;3;4;3;0;2021;11;3;1;1
19;35,2006;1;5;5;5;0;2021;11;3;1;4
19;35,2006;1;6;6;6;0;2021;11;3;1;2
19;35,2006;1;2;7;2;0;2021;11;4;1;3
19;35,2006;1;2;9;2;0;2021;11;4;1;3
19;35,2006;1;4;11;3;1;2021;11;4;1;3
19;35,2006;1;3;12;3;0;2021;11;4;1;3
19;35,2006;1;3;13;2;1;2021;11;4;1;3
19;35,2006;1;7;14;6;1;2021;11;4;1;3
19;35,2006;1;4;15;4;0;2021;11;4;1;3
19;35,2006;1;7;16;6;1;2021;11;4;1;3
19;35,2006;1;9;17;6;3;2021;11;4;1;3
19;35,2006;1;20;18;20;0;2021;11;4;1;3
19;35,2006;1;24;19;21;3;2021;11;4;1;3
19;35,2006;1;37;20;34;3;2021;11;4;1;3
20;35,2006;1;2;5;2;0;2021;11;4;1;3
20;35,2006;1;4;6;4;0;2021;11;4;1;3
20;35,2006;1;5;7;5;0;2021;11;4;1;3
20;35,2006;1;3;8;3;0;2021;11;4;1;6
20;35,2006;1;4;9;4;0;2021;11;4;1;3
20;35,2006;1;1;10;1;0;2021;11;4;1;3
20;35,2006;1;2;11;2;0;2021;11;4;1;2
20;35,2006;1;1;12;1;0;2021;11;4;1;2
20;35,2006;1;9;13;9;0;2021;11;4;1;3
20;35,2006;1;19;14;16;3;2021;11;4;1;3
20;35,2006;1;11;15;10;1;2021;11;4;1;2
20;35,2006;1;20;16;18;2;2021;11;4;1;2
20;35,2006;1;23;17;20;3;2021;11;4;1;1
20;35,2006;1;16;18;12;4;2021;11;3;1;1
20;35,2006;1;19;19;18;1;2021;11;4;1;3
20;35,2006;1;21;20;14;7;2021;11;3;1;2
21;35,2006;1;8;2;8;0;2021;11;3;1;3
21;35,2006;1;6;3;6;0;2021;11;3;1;3
21;35,2006;1;10;4;10;0;2021;11;3;1;3
21;35,2006;1;9;5;9;0;2021;11;3;1;1
21;35,2006;1;13;6;12;1;2021;11;3;1;1
21;35,2006;1;21;7;21;0;2021;11;3;1;1
21;35,2006;1;3;8;3;0;2021;11;3;1;0
21;35,2006;1;10;9;10;0;2021;11;3;1;0
21;35,2006;1;12;10;12;0;2021;11;3;1;2
21;35,2006;1;17;11;17;0;2021;11;3;1;3
21;35,2006;1;13;12;13;0;2021;11;3;1;2
21;35,2006;1;10;13;10;0;2021;11;3;1;1
21;35,2006;1;7;14;7;0;2021;11;3;1;2
21;35,2006;1;3;15;3;0;2021;11;4;1;3
21;35,2006;1;5;16;5;0;2021;11;4;1;3
21;35,2006;1;2;17;2;0;2021;11;4;1;3
21;35,2006;1;2;18;2;0;2021;11;4;1;3
21;35,2006;1;8;19;8;0;2021;11;4;1;3
21;35,2006;1;12;20;12;0;2021;11;4;1;3
22;35,2006;1;1;2;0;1;2021;11;4;1;3
22;35,2006;1;2;3;1;1;2021;11;4;1;3
22;35,2006;1;4;4;3;1;2021;11;4;1;3
22;35,2006;1;13;5;10;3;2021;11;4;1;3
22;35,2006;1;5;6;5;0;2021;11;4;1;3
22;35,2006;1;10;7;6;4;2021;11;4;1;3
22;35,2006;1;5;8;2;3;2021;11;4;1;3
22;35,2006;1;7;9;6;1;2021;11;4;1;3
22;35,2006;1;16;10;12;4;2021;11;4;1;3
22;35,2006;1;16;11;9;7;2021;11;4;1;6
22;35,2006;1;14;12;8;6;2021;11;4;1;3
22;35,2006;1;12;13;8;4;2021;11;4;1;3
22;35,2006;1;15;14;10;5;2021;11;4;1;2
22;35,2006;1;19;15;12;7;2021;11;4;1;2
22;35,2006;1;13;16;7;6;2021;11;4;1;3
22;35,2006;1;10;17;8;2;2021;11;4;1;3
22;35,2006;1;15;18;6;9;2021;11;4;1;2
22;35,2006;1;17;19;6;11;2021;11;4;1;2
22;35,2006;1;27;20;17;10;2021;11;4;1;1
23;35,2006;1;1;4;1;0;2021;11;3;1;1
23;35,2006;1;1;5;1;0;2021;11;4;1;3
23;35,2006;1;2;6;2;0;2021;11;3;1;2
23;35,2006;1;6;7;4;2;2021;11;3;1;3
23;35,2006;1;5;8;5;0;2021;11;3;1;3
23;35,2006;1;2;9;2;0;2021;11;3;1;3
23;35,2006;1;4;10;0;4;2021;11;3;1;1
23;35,2006;1;8;11;8;0;2021;11;3;1;1
23;35,2006;1;10;12;9;1;2021;11;3;1;1
23;35,2006;1;11;13;7;4;2021;11;3;1;0
23;35,2006;1;9;14;7;2;2021;11;3;1;0
23;35,2006;1;11;15;9;2;2021;11;3;1;2
23;35,2006;1;15;16;12;3;2021;11;3;1;3
23;35,2006;1;17;17;16;1;2021;11;3;1;2
23;35,2006;1;11;18;11;0;2021;11;3;1;1
23;35,2006;1;23;19;18;5;2021;11;3;1;2
23;35,2006;1;8;20;6;2;2021;11;4;1;3
24;35,2006;1;3;1;1;2;2021;11;4;1;3
24;35,2006;1;3;2;3;0;2021;11;4;1;3
24;35,2006;1;3;3;3;0;2021;11;4;1;3
24;35,2006;1;6;4;4;2;2021;11;4;1;3
24;35,2006;1;6;5;4;2;2021;11;4;1;3
24;35,2006;1;8;6;3;5;2021;11;4;1;3
24;35,2006;1;5;7;3;2;2021;11;4;1;3
24;35,2006;1;16;8;8;8;2021;11;4;1;3
24;35,2006;1;19;9;10;9;2021;11;4;1;3
24;35,2006;1;17;10;10;7;2021;11;4;1;3
24;35,2006;1;13;11;11;2;2021;11;4;1;3
24;35,2006;1;8;12;6;2;2021;11;4;1;3
24;35,2006;1;3;13;2;1;2021;11;4;1;3
24;35,2006;1;9;14;3;6;2021;11;4;1;3
24;35,2006;1;16;15;11;5;2021;11;4;1;6
24;35,2006;1;14;16;6;8;2021;11;4;1;3
24;35,2006;1;15;17;8;7;2021;11;4;1;3
24;35,2006;1;28;18;10;18;2021;11;4;1;2
24;35,2006;1;22;19;10;12;2021;11;4;1;2
24;35,2006;1;17;20;8;9;2021;11;4;1;3
